29.05,12361
30,278
31,78
32,284
33,13
34,10
35,21
36,18
37,29
38,212
39,4452
40.05,781
41.05,25798
42.05,3739
43.05,69168
44.05,2377
45,95
46,36
47,8
48,42
49,26
50,410
51,479
52,673
53,3319
54.05,2163
55.05,18749
56.05,3430
57.05,7737
58.1,359
59.1,16
60.1,46
61.1,14
62,103
63,911
64,1806
65,4698
66,1657
67.05,1986
68.05,437
69.05,2754
70,290
71,95
72,27
73,60
74,68
75,158
76,868
77,1172
78,569
79.05,949
80.05,483
81,6841
82,4622
83.05,3078
84.05,475
85.1,4198
86.1,286
87.1,46
88.1,49
89.1,41
90.1,113
91,598
92,409
93,4282
94.05,1767
95.05,4328
96,369
97,111
98,41
99,47
100,38
101,31
102,18
103,231
104,73
105,298
106,154
107.05,1613
108.05,712
109.05,13596
110.05,471765
111.05,34245
112,3220
113,236
115,74
116,22
117,60
118,79
119,209
120,126
121,450
122.05,332
123.05,12001
124,1071
125,110
126,65
127,18
128,41
129,41
130,34
131,74
132,18
133,238
134,42
135,345
136.05,919
137.05,769
138,130
139,24
140,5
141,26
142,19
143,39
144,10
145,46
146,47
147,74
148,65
149,329
150.05,385
151.05,1030
152.1,193
153.1,38
155.1,44
156.1,16
157.1,29
158.1,27
159.1,8
160.1,8
161.1,27
162.1,2
163.1,94
164.1,156
165.05,365
166,70
167,31
168,30
170,5
171,16
172,31
173,13
174,8
175,27
176,14
177,50
178,121
179,143
180,33
181,42
182,44
183,13
185,29
186,10
187,29
188,13
189,5
190,24
191,2
192,95
193.15,701
194.1,67847
195.05,8908
196.05,874
197,92
198,24
199,14
200,33
202,14
203,10
204,5
206.1,30
207.05,2638
208.1,369
209.1,41
210.1,22
211.1,36
213.1,5
214.1,3
215.1,24
216.1,11
217.1,21
218.1,16
219.1,16
220.1,55
221.1,57
222.1,5
223.1,6
224.1,6
225.1,42
226.1,8
227.1,19
228.1,21
229.1,13
230.1,29
231.1,24
232.1,27
233.1,13
234.1,38
235.1,58
236.1,44
237.1,24
238.1,6
239.1,33
240.1,13
241.1,24
242.1,16
243.1,22
244.1,26
245.1,30
246.1,19
247.1,46
248.1,60
249.1,162
250.1,68
251.1,27
252.1,16
253.1,29
254.1,26
255.1,33
256.1,19
257.1,44
258.1,18
259.1,24
261.1,10
262.1,21
263.1,52
264.1,29
265.1,36
266.1,50
267.1,30
268.1,8
269.1,24
270.1,38
271.1,11
272.1,27
274.1,13
275.1,21
276.1,97
277.2,222
278.2,80297
279.2,15383
280.2,1812
281.2,202
282.2,33
283.2,11
284.2,38
286.2,11
287.2,31
288.2,2
289.2,19
290.2,41
291.2,34
293.2,3
294.2,2
295.2,31
296.2,21
297.2,22
298.2,14
299.2,41
301.2,14
302.2,30
304.2,10
305.2,6
306.2,5
307.2,19
308.2,3
309.2,22
310.2,21
312.2,16
313.2,26
314.2,31
315.2,21
316.2,27
317.2,19
318.2,2
319.2,22
320.2,19
321.2,24
322.2,21
323.2,54
324.2,34
325.2,18
326.2,16
327.2,10
328.2,22
329.2,18
331.2,29
332.2,10
333.2,5
334.2,2
335.2,16
338.2,3
339.2,11
340.2,6
341.2,62
342.2,18
343.2,31
344.2,19
346.2,30
347.2,16
348.2,10
349.2,2
350.2,19
351.2,36
352.2,16
353.2,29
354.2,3
355.2,8
356.2,42
357.2,21
359.2,49
361.2,31
362.2,22
363.2,24
364.2,27
365.2,13
366.2,46
368.2,46
369.2,44
370.2,33
371.2,33
372.2,16
373.2,30
374.2,36
375.2,31
376.2,19
377.2,21
378.2,27
379.2,16
380.2,21
381.2,52
382.2,24
383.2,5
384.2,38
386.2,6
387.2,10
388.2,19
389.2,42
390.2,6
391.2,31
392.2,3
394.2,24
395.2,3
396.2,27
397.2,19
398.2,19
399.2,21
401.2,41
403.2,13
404.2,26
405.2,31
406.2,24
408.2,21
410.2,29
411.2,13
412.2,19
413.2,18
414.2,42
415.2,34
416.2,33
417.2,13
418.2,41
419.2,30
420.2,13
421.2,2
422.2,21
423.2,26
424.2,2
425.2,60
426.2,5
427.2,5
428.2,27
430.2,19
431.2,44
432.2,34
433.2,24
434.2,8
435.2,44
436.2,14
437.2,6
438.2,54
439.2,34
440.2,39
441.2,27
442.2,10
443.2,57
444.2,29
445.2,34
446.2,54
447.2,3
448.2,31
449.2,18
450.2,29
451.2,21
452.2,3
453.2,22
454.2,22
455.2,16
456.2,31
457.2,13
458.2,30
459.2,2
460.2,11
461.2,11
462.2,18
463.2,30
464.2,16
465.2,11
466.2,24
467.2,11
468.2,42
469.2,22
470.2,27
471.2,33
473.2,29
474.2,30
475.2,44
476.2,33
477.2,22
478.2,3
479.2,11
480.2,24
481.2,8
483.2,26
484.2,2
485.2,16
486.2,29
487.2,31
488.2,39
489.2,19
490.2,19
491.2,33
492.2,21
493.2,46
494.2,30
495.2,19
496.2,39
497.2,27
498.2,63
499.2,19
500.2,24